Code DANE,Municipality,Department,2016_yes_total,2016_no_total,2016_yes_percentage,2016_no_percentage,2016_turnout_percentage,2016_turnout,mun_risk_level,number_municipalities,mun_med_risk,mun_high_risk,mun_extr_risk,total_municipalities_at_risk,percentage_department_at_risk,org_crim_2014_2016,param_groups_1996_2011,ELN_2014_2016,FARC_2014_2015,des_zones_FARC_2016,var1_cat,pol_soc_viol_2016,press_liber_2016,mass_displ_2016,cat2_var,ill_crops_2015,ill_mining_2015,cat3_var,vote_corr_2006_2015,ballot_alt_2006_2015,cat4_var,aggregate_cat123,aggregate_cat1234
23678,San Carlos,Córdoba,,,58.72,41.27,18.88,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
23682,San José de Uré,Córdoba,,,80.98,19.01,38.97,,2,,,2,,,0,3,,,,,3,,,,0,2,2,4,,,0,16,16
23686,San Pelayo,Córdoba,,,67.15,32.84,31.62,,0,,,,,,0,,,,,,0,,1,,1,,,0,,,0,2,2
23807,Tierralta,Córdoba,,,69.76,30.23,30.66,,3,,,,3,,0,3,3,,1,1,8,,,,0,2,1,3,,,0,25,25
23815,Tuchín,Córdoba,,,68.12,31.87,38.6,,0,,,,,,0,,,,,,0,,,,0,,,0,1,,1,1,2
23855,Valencia,Córdoba,,,68.68,68.68,27.27,,1,,1,,,,0,3,,,,,3,,,,0,1,,1,,,0,9,9
,Total,Córdoba,225223,145611,60.73,39.26,31.65,378979,,30,2,5,2,9,30,,,,,,0,,,,0,,,0,,,0,,0
25001,Agua de Dios,Cundinamarca,,,44.86,55.13,40.06,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25019,Albán,Cundinamarca,,,38.95,61.04,35.9,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25035,Anapoima,Cundinamarca,,,44.88,55.11,40.36,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25040,Anolaima,Cundinamarca,,,40.82,59.17,37.75,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25053,Arbeláez,Cundinamarca,,,38.9,61.09,44.23,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25086,Beltrán,Cundinamarca,,,49.69,50.3,33.26,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25095,Bituima,Cundinamarca,,,53.41,46.58,30.85,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25099,Bojacá,Cundinamarca,,,39.82,60.17,54.43,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25120,Cabrera,Cundinamarca,,,74.12,25.87,41.5,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25123,Cachipay,Cundinamarca,,,48.98,51.01,40.06,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25126,Cajicá,Cundinamarca,,,45.67,54.32,52.37,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25148,Caparrapí,Cundinamarca,,,36.04,63.95,33.22,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25151,Caqueza,Cundinamarca,,,37.09,62.9,38.53,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25154,Carmen de Carupa,Cundinamarca,,,37.73,62.26,34.32,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25168,Chaguaní,Cundinamarca,,,50.65,49.34,41.02,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25175,Chía,Cundinamarca,,,50,49.99,52.85,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25178,Chipaque,Cundinamarca,,,31,68.99,39.38,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25181,Choachí,Cundinamarca,,,34.08,65.91,41.87,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25183,Chocontá,Cundinamarca,,,36.32,63.67,40.3,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25200,Cogua,Cundinamarca,,,40.54,59.45,52.34,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25214,Cota,Cundinamarca,,,45.97,54.02,43.9,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25224,Cucunubá,Cundinamarca,,,34.68,65.31,45.9,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25245,El Colegio,Cundinamarca,,,44.72,55.27,37.89,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25258,El Peñón,Cundinamarca,,,39.17,60.82,31.62,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25260,El Rosal,Cundinamarca,,,32.2,67.79,57.52,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25269,Facatativá,Cundinamarca,,,41.11,58.88,53.94,,0,,,,,,0,,,,,,0,,,,0,,,0,,3,3,3,6
25279,Fomeque,Cundinamarca,,,28.84,71.15,42.02,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25281,Fosca,Cundinamarca,,,21.86,78.13,36.87,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25286,Funza,Cundinamarca,,,43.87,56.12,51.27,,0,,,,,,0,,,,,,0,,,,0,,,0,,2,2,2,4
25288,Fúquene,Cundinamarca,,,48.28,51.71,42.06,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25290,Fusagasugá,Cundinamarca,,,43.4,56.59,43.26,,0,,,,,,0,2,,,,,2,,,,0,,,0,,,0,4,4
25293,Gachala,Cundinamarca,,,48.13,51.86,30.45,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25295,Gachancipá,Cundinamarca,,,37.89,62.1,51.66,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25297,Gachetá,Cundinamarca,,,34.44,65.55,34.64,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25299,Gama,Cundinamarca,,,46.99,53,38.38,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25307,Girardot,Cundinamarca,,,36.87,63.12,41.03,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25312,Granada,Cundinamarca,,,46.6,53.39,40.33,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25317,Guachetá,Cundinamarca,,,41.55,58.44,41.52,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25320,Guaduas,Cundinamarca,,,41.1,58.89,38.31,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25322,Guasca,Cundinamarca,,,35.41,64.58,43.66,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25324,Guataquí,Cundinamarca,,,56.69,43.3,33.19,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25326,Guatavita,Cundinamarca,,,38.8,61.19,43.19,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25328,Guayabal de Siquima,Cundinamarca,,,49.34,50.65,43.17,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25335,Guayabetal,Cundinamarca,,,25.86,74.13,45.39,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25339,Gutiérrez,Cundinamarca,,,36.61,63.38,49.9,,0,,,,,,0,,,,,,0,,,,0,,,0,,3,3,3,6
25368,Jerusalén,Cundinamarca,,,54.79,45.2,32.88,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25372,Junín,Cundinamarca,,,40.41,59.58,32.02,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25377,La Calera,Cundinamarca,,,53.37,46.62,45.74,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25386,La Mesa,Cundinamarca,,,50.37,49.62,37.52,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25394,La Palma,Cundinamarca,,,61.17,38.82,33.84,,0,,,,,,0,,,,,,0,,,,0,,,0,2,,2,2,4
25398,La Peña,Cundinamarca,,,25.54,74.45,37.14,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25402,La Vega,Cundinamarca,,,45.68,54.31,44.31,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25407,Lenguazaque,Cundinamarca,,,39.75,60.24,37.84,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25426,Macheta,Cundinamarca,,,43.05,56.94,29.87,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25430,Madrid,Cundinamarca,,,37.75,62.24,52.27,,0,,,,,,0,,,,,,0,,,,0,,,0,,3,3,3,6
25436,Manta,Cundinamarca,,,50.23,49.76,42.31,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25438,Medina,Cundinamarca,,,35.43,64.56,44.8,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25473,Mosquera,Cundinamarca,,,44.12,55.87,52.06,,0,,,,,,0,,,,,,0,,1,,1,,,0,,1,1,3,4
25483,Nariño,Cundinamarca,,,47.63,52.36,29.5,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25486,Nemocón,Cundinamarca,,,36.75,63.24,50.06,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25488,Nilo,Cundinamarca,,,55.79,44.2,40.45,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25489,Nimaima,Cundinamarca,,,41.86,58.13,42.05,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25491,Nocaima,Cundinamarca,,,58.55,41.44,42.38,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25506,Venecia,Cundinamarca,,,56.89,43.1,34.05,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
25513,Pacho,Cundinamarca,,,48.48,51.51,38.55,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25518,Paime,Cundinamarca,,,52.53,47.46,32.84,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25524,Pandi,Cundinamarca,,,53.73,46.26,34.23,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25530,Paratebueno,Cundinamarca,,,41.22,58.77,44.14,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25535,Pasca,Cundinamarca,,,57.12,42.87,37.17,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25572,Puerto Salgar,Cundinamarca,,,33.25,66.74,33.98,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25580,Pulí,Cundinamarca,,,48.39,51.6,32.84,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25592,Quebradanegra,Cundinamarca,,,29.68,70.31,41.31,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25594,Quetame,Cundinamarca,,,32.32,67.67,43.49,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25596,Quipile,Cundinamarca,,,36.39,63.6,34.14,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25599,Apulo,Cundinamarca,,,50.15,49.84,39.4,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25612,Ricaurte,Cundinamarca,,,44.84,55.15,36.29,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25645,San Antonio del Tequendama,Cundinamarca,,,51.46,48.53,38.9,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25649,San Bernardo,Cundinamarca,,,47.71,52.28,35.43,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25653,San Cayetano,Cundinamarca,,,48.5,51.49,31.58,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25658,San Francisco,Cundinamarca,,,35.98,64.01,39.58,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25662,San Juan de Río Seco,Cundinamarca,,,45.11,54.88,38.45,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25718,Sasaima,Cundinamarca,,,34.8,65.19,38.63,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25736,Sesquilé,Cundinamarca,,,39.63,60.36,49.97,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25740,Sibaté,Cundinamarca,,,39.9,60.09,43.96,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25743,Silvania,Cundinamarca,,,47.81,52.18,39.15,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25745,Simijaca,Cundinamarca,,,35.98,64.01,39.11,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25754,Soacha,Cundinamarca,,,47.58,52.41,45.09,,2,,,2,,,0,2,2,,,,4,3,,,3,,,0,,3,3,19,22
25758,Sopó,Cundinamarca,,,50.43,49.56,56.75,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25769,Subachoque,Cundinamarca,,,31.11,68.88,53.78,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25772,Suesca,Cundinamarca,,,42.74,57.25,48.69,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25777,Supatá,Cundinamarca,,,37.86,62.13,37.67,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25779,Susa,Cundinamarca,,,52.47,47.52,41.04,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25781,Sutatausa,Cundinamarca,,,36.11,63.88,43.11,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25785,Tabio,Cundinamarca,,,44.92,55.07,50.38,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25793,Tausa,Cundinamarca,,,28.09,71.9,47.29,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25797,Tena,Cundinamarca,,,54.63,45.36,37.24,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25799,Tenjo,Cundinamarca,,,42.25,57.74,49.78,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25805,Tibacuy,Cundinamarca,,,53.32,46.67,40.69,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25807,Tibirita,Cundinamarca,,,65.13,34.86,35.25,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25815,Tocaima,Cundinamarca,,,51.1,48.89,36.29,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25817,Tocancipá,Cundinamarca,,,41.99,58,49.91,,0,,,,,,0,,,,,,0,,,,0,,,0,,2,2,2,4
25823,Topaipí,Cundinamarca,,,55.7,44.29,38.07,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25839,Ubalá,Cundinamarca,,,41.25,58.74,32.16,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25841,Ubaque,Cundinamarca,,,43.32,56.67,38.55,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25843,Villa de San Diego de Ubate,Cundinamarca,,,38.13,61.86,42.99,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25845,Une,Cundinamarca,,,44.65,55.34,46.83,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25851,Útica,Cundinamarca,,,34.22,65.77,39.08,,0,,,,,,0,,,,,,0,,,,0,,,0,,1,1,1,2
25862,Vergara,Cundinamarca,,,51.41,48.58,31.54,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25867,Vianí,Cundinamarca,,,51.89,48.1,37.26,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25871,Villagómez,Cundinamarca,,,34.55,65.44,31.69,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25873,Villapinzón,Cundinamarca,,,29.14,70.85,45.54,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25875,Villeta,Cundinamarca,,,35.13,64.86,41.84,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25878,Viotá,Cundinamarca,,,48.62,51.37,38.54,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25885,Yacopí,Cundinamarca,,,43.04,56.95,28.16,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25898,Zipacón,Cundinamarca,,,47.31,52.68,50.5,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
25899,Zipaquirá,Cundinamarca,,,48.41,51.58,52.25,,0,,,,,,0,,,,,,0,,,,0,,,0,,3,3,3,6
,Total,Cundinamarca,336874,437928,43.47,56.52,44.82,791553,,116,0,1,0,1,1,,,,,,0,,,,0,,,0,,,0,,0
27001,Quibdó,Chocó,,,74,26,35,,3,,,,3,,0,,2,2,1,,5,3,,,3,1,2,3,,3,3,28,31
27006,Acandí,Chocó,,,76,24,25,,0,,,,,,0,,,,,,0,,,,0,1,,1,,,0,2,2
27025,Alto Baudo,Chocó,,,93,7,34,,2,,,2,,,0,2,,2,1,,5,,,3,3,1,1,2,,,0,22,22
27050,Atrato,Chocó,,,80,20,33,,1,,1,,,,0,,,2,,,2,,,,0,,3,3,,2,2,13,15
27073,Bagadó,Chocó,,,92,8,30,,1,,1,,,,0,,,2,,,2,,,,0,,2,2,1,,1,10,11
27075,Bahía Solano,Chocó,,,83,17,31,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
27077,Bajo Baudó,Chocó,,,92,8,30,,3,,,,3,,0,2,,2,1,,5,3,,3,6,1,1,2,,,0,29,29
27099,Bojaya,Chocó,,,95.78,4.21,30.37,,1,,1,,,,0,,,2,1,,3,,,,0,,1,1,,,0,9,9
27135,El Cantón del San Pablo,Chocó,,,74.89,25.1,28.49,,2,,,2,,,0,,,2,,,2,,,,0,2,3,5,,,0,16,16
27150,Carmen del Darien,Chocó,,,95.69,4.3,24.7,,2,,,2,,,0,,1,2,1,,4,,,,0,1,1,2,,,0,14,14
27160,Cértegui,Chocó,,,76.41,23.58,41.59,,2,,,2,,,0,3,,,,,3,,,,0,,3,3,,,0,14,14
27205,Condoto,Chocó,,,72.68,27.31,31.76,,1,,1,,,,0,,,,1,,1,,,,0,1,3,4,,,0,11,11
27245,El Carmen de Atrato,Chocó,,,56.38,43.61,32.15,,1,,1,,,,0,,,2,1,,3,,,,0,,1,1,,,0,9,9
27250,El Litoral del San Juan,Chocó,,,94.89,5.1,38.73,,2,,,2,,,0,3,,,,,3,,,3,3,1,1,2,,,0,18,18
27361,Istmina,Chocó,,,70.38,29.61,27.73,,3,,,,3,,0,3,,2,1,,6,,,,0,2,3,5,,3,3,28,31
27372,Juradó,Chocó,,,80.11,19.88,24.4,,0,,,,,,0,,,,,,0,,,,0,,,0,1,,1,1,2
27413,Lloró,Chocó,,,83.02,16.97,35.05,,2,,,2,,,0,,,2,,,2,3,,,3,,2,2,,3,3,19,22
27425,Medio Atrato,Chocó,,,95.84,4.15,39.76,,1,,1,,,,0,,,2,,,2,,,,0,,3,3,,,0,11,11
27430,Medio Baudó,Chocó,,,93.19,6.8,36.48,,2,,,2,,,0,,,2,,,2,,,3,3,1,2,3,,,0,18,18
27450,Medio San Juan,Chocó,,,86.25,13.74,41.21,,2,,,2,,,0,,,2,,,2,,,,0,2,3,5,,1,1,17,18
27491,Nóvita,Chocó,,,74.12,25.87,33.23,,2,,,2,,,0,,,2,1,,3,,,,0,1,3,4,,,0,16,16
27495,Nuquí,Chocó,,,93.21,6.78,28.5,,0,,,,,,0,,,2,,,2,,,,0,,1,1,,,0,6,6
27580,Río Iro,Chocó,,,91.15,8.84,34.9,,2,,,2,,,0,,2,2,,,4,,,,0,2,3,5,,,0,20,20
27600,Río Quito,Chocó,,,77.27,22.72,42.18,,2,,,2,,,0,,,2,,,2,,,,0,1,3,4,,2,2,16,18
27615,Riosucio,Chocó,,,90.93,9.06,28.68,,3,,,,3,,0,2,,2,1,1,6,,,,0,1,1,2,,,0,19,19
27660,San José del Palmar,Chocó,,,70.15,29.84,26.48,,1,,1,,,,0,,,2,,,2,,,,0,1,2,3,1,,1,12,13
27745,Sipí,Chocó,,,87.53,12.46,30.36,,2,,,2,,,0,,,2,,,2,,,,0,1,2,3,,,0,12,12
27787,Tadó,Chocó,,,69.56,30.43,33.5,,2,,,2,,,0,,,2,1,,3,,,,0,1,3,4,,3,3,19,22
27800,Unguía,Chocó,,,65.95,34.04,26.4,,1,,1,,,,0,2,,,,,2,,,,0,1,1,2,,,0,9,9
27810,Unión Panamericana,Chocó,,,78.65,21.34,36.7,,2,,,2,,,0,,,2,1,,3,,,,0,,3,3,,,0,14,14
,Total,Chocó,75257,19095,79.76,20.23,32.87,97649,,30,8,14,4,26,87,,,,,,0,,,,0,,,0,,,0,,0
41001,Neiva,Huila,,,45.55,54.44,42.78,,2,,,2,,,0,2,,,1,,3,3,1,,4,,,0,,,0,16,16
41006,Acevedo,Huila,,,23.51,76.48,33.7,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41013,Agrado,Huila,,,32.12,67.87,40.84,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41016,Aipe,Huila,,,46.06,53.93,36.99,,0,,,,,,0,,,,,,0,,1,,1,,,0,,,0,2,2
41020,Algeciras,Huila,,,54.48,45.51,36.5,,0,,,,,,0,,,,1,,1,,,,0,1,,1,1,,1,5,6
41026,Altamira,Huila,,,43.9,56.1,33.96,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41078,Baraya,Huila,,,53.29,46.7,38.55,,0,,,,,,0,,,,1,,1,,,,0,1,,1,,,0,4,4
41132,Campoalegre,Huila,,,38.32,61.67,41.18,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41206,Colombia,Huila,,,39.94,60.05,36.16,,0,,,,,,0,,,,,,0,,,,0,1,,1,,,0,2,2
41244,Elías,Huila,,,48.6,51.39,42.75,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41298,Garzón,Huila,,,34.43,65.56,36.6,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
41306,Gigante,Huila,,,38.49,61.5,38.55,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
41319,Guadalupe,Huila,,,29.82,70.17,36.97,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41349,Hobo,Huila,,,44.56,55.43,41.51,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41357,Iquira,Huila,,,39.12,60.87,42.27,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41359,Isnos,Huila,,,27.33,72.66,42.48,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
41378,La Argentina,Huila,,,44.6,55.39,30.12,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41396,La Plata,Huila,,,32.74,67.25,34.58,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
41483,Nátaga,Huila,,,34.95,65.04,39.35,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41503,Oporapa,Huila,,,27.38,72.61,43.06,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41518,Paicol,Huila,,,28.41,71.58,45.9,,0,,,,,,0,,,,,,0,,,,0,,1,1,,,0,2,2
41524,Palermo,Huila,,,37.6,62.39,38.13,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41530,Palestina,Huila,,,37.92,62.07,36.66,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41548,Pital,Huila,,,28.37,71.62,40.09,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41551,Pitalito,Huila,,,34.77,65.22,34.8,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41615,Rivera,Huila,,,45.86,54.13,40.09,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41660,Saladoblanco,Huila,,,42.31,57.68,39.91,,0,,,,,,0,,,,,,0,,,,0,,,0,1,,1,1,2
41668,San Agustín,Huila,,,32.65,67.34,36.96,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41676,Santa María,Huila,,,28.83,71.16,42.04,,0,,,,,,0,,,,,,0,3,,,3,,,0,,,0,6,6
41770,Suaza,Huila,,,31.99,68,27.76,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41791,Tarqui,Huila,,,32.12,67.87,39.43,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41797,Tesalia,Huila,,,23.54,76.45,43.54,,0,,,,,,0,,,,,,0,,,,0,,1,1,,,0,2,2
41799,Tello,Huila,,,47.25,52.74,38.27,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
41801,Teruel,Huila,,,29.08,70.91,39.87,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41807,Timaná,Huila,,,24.37,75.62,40.06,,0,,,,,,0,,,,,,0,,1,,1,,,0,,,0,2,2
41872,Villavieja,Huila,,,57.67,42.32,40.34,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
41885,Yaguará,Huila,,,38.68,61.31,44.19,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
,Total,Huila,119706,185484,39.22,60.77,39.18,311476,,37,0,1,0,1,3,,,,,,0,,,,0,,,0,,,0,,0
44001,Riohacha,La Guajira,,,63.57,36.42,25.34,,2,,,2,,,0,2,1,,,,3,3,,,3,,,0,,,0,14,14
44035,Albania,La Guajira,,,58.5,41.49,24.88,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
44078,Barrancas,La Guajira,,,71.63,28.36,26.98,,0,,,,,,0,,1,,,,1,,1,,1,,,0,,,0,4,4
44090,Dibulla,La Guajira,,,71.63,28.36,23.02,,0,,,,,,0,2,,,,,2,,,,0,,,0,,,0,4,4
44098,Distracción,La Guajira,,,64.01,35.98,30.59,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
44110,El Molino,La Guajira,,,66.29,33.7,37.1,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
44279,Fonseca,La Guajira,,,72.21,27.78,34.85,,3,,,,3,,0,,,,1,1,2,3,1,,4,,,0,,,0,15,15
44378,Hatonuevo,La Guajira,,,68.57,31.42,30.21,,0,,,,,,0,,,,,,0,,1,,1,,,0,,,0,2,2
44420,La Jagua del Pilar,La Guajira,,,72.9,27.09,31.15,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
44430,Maicao,La Guajira,,,52.95,47.04,17.26,,1,,1,,,,0,,1,,1,,2,3,,,3,,,0,2,,2,13,15
44560,Manaure,La Guajira,,,55.49,44.5,6.2,,0,,,,,,0,,,,,,0,,,,0,,,0,3,2,5,5,10
44650,San Juan del Cesar,La Guajira,,,48.9,51.09,30.04,,0,,,,,,0,,1,,,,1,,,,0,,,0,,,0,2,2
44847,Uribia,La Guajira,,,50.81,49.18,3.38,,1,,1,,,,0,,,,1,,1,,,,0,,,0,3,3,6,9,15
44855,Urumita,La Guajira,,,64.15,35.84,40.32,,0,,,,,,0,,,,,,0,,,,0,,,0,,2,2,2,4
44874,Villanueva,La Guajira,,,59,40.99,33.3,,0,,,,,,0,,,,1,,1,,,,0,,,0,,,0,2,2
,Total,La Guajira,65417,41566,61.14,38.85,19.39,109217,,15,2,1,1,4,27,,,,,,0,,,,0,,,0,,,0,,0
47001,Santa Marta,Magdalena,,,53.56,46.43,29.16,,2,,,2,,,0,3,3,,,,6,3,1,,4,1,,1,,,0,24,24
47030,Algarrobo,Magdalena,,,76.55,23.44,21.66,,0,,,,,,0,,,,,,0,,,,0,,,0,,,0,0,0
47053,Aracataca,Magdalena,,,63.41,36.58,5.83,,0,,,,,,0,,1,,,,1,,,,0,1,,1,,,0,4,4
